# Pathway	CSM5MCTZ_P_Abundance
UNMAPPED	1863091.1228555415
UNINTEGRATED	4455607.7850199118
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	695283.5112047683
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	487905.8962772846
UNINTEGRATED|unclassified	385254.0150849016
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	333843.0281517568
UNINTEGRATED|g__Bacteroides.s__Bacteroides_plebeius	320308.0615093212
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae	275199.6930482876
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	273857.5285789251
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	253173.4657485548
UNINTEGRATED|g__Blautia.s__Ruminococcus_obeum	236885.5711549216
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	207626.3494871673
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	180680.9823600493
UNINTEGRATED|g__Paraprevotella.s__Paraprevotella_clara	114454.7772004653
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	114410.2225797693
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	99177.1159737478
UNINTEGRATED|g__Bacteroides.s__Bacteroides_salyersiae	63519.7943031332
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	59369.4505421868
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	43775.6105945383
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_lactaris	42676.7579961144
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_merdae	40637.3019355074
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_2_1_22	33524.6831950086
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	32379.9877017273
UNINTEGRATED|g__Odoribacter.s__Odoribacter_splanchnicus	29279.7250503620
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	28355.3308598658
UNINTEGRATED|g__Sutterella.s__Sutterella_wadsworthensis	19038.4371385043
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	18957.5427263842
UNINTEGRATED|g__Paraprevotella.s__Paraprevotella_xylaniphila	14562.3426711712
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	13619.4341326821
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	10210.1219489443
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	10129.0143989349
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	10128.8318049847
UNINTEGRATED|g__Eubacterium.s__Eubacterium_rectale	6906.2245814639
UNINTEGRATED|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	6721.2501363331
UNINTEGRATED|g__Holdemania.s__Holdemania_filiformis	6128.8255279791
UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	6039.6735441483
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	5396.2392957176
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	4803.7456311346
UNINTEGRATED|g__Clostridium.s__Clostridium_hathewayi	4061.2676930602
