# Pathway	ESM5MEE6_P_Abundance
UNMAPPED	4084043.4404642605
UNINTEGRATED	10257419.9838348143
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5808348.7010382852
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	871788.4379011336
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	635645.1158588070
UNINTEGRATED|unclassified	510595.2746756378
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	333562.7589692682
UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	283336.9418176802
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	189860.8099229669
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	171796.6609380958
UNINTEGRATED|g__Blautia.s__Ruminococcus_obeum	153085.4945299279
UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis	105629.9744425581
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	55579.6945252064
UNINTEGRATED|g__Clostridium.s__Clostridium_nexile	50174.4728940688
UNINTEGRATED|g__Eubacterium.s__Eubacterium_rectale	29583.8020684194
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	21772.7618283164
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	15416.2104857393
UNINTEGRATED|g__Clostridium.s__Clostridium_bolteae	11801.0372445058
UNINTEGRATED|g__Holdemania.s__Holdemania_filiformis	9764.0120787431
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	8425.2860547467
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	8313.0031278442
UNINTEGRATED|g__Enterobacter.s__Enterobacter_cloacae	8128.1761761655
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ramulus	7371.4825140239
UNINTEGRATED|g__Clostridium.s__Clostridium_symbiosum	6518.3588182650
UNINTEGRATED|g__Roseburia.s__Roseburia_hominis	4189.2268757702
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	3914.9356428338
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	3459.7457509514
UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii	3217.9655015699
