# Pathway	MSM5LLFO_P_Abundance
UNMAPPED	1273563.8842613488
UNINTEGRATED	4200252.6114986893
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	1172291.8099155510
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	695020.1458192180
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	516583.2205834617
UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis	402317.8286250156
UNINTEGRATED|unclassified	396612.6657934662
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	319754.9373775268
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	232499.6354875176
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	171180.6049928383
UNINTEGRATED|g__Blautia.s__Ruminococcus_obeum	87936.7147941716
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	51522.3451781298
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	41198.8514741630
UNINTEGRATED|g__Roseburia.s__Roseburia_hominis	35347.2727706309
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	30291.4028547431
UNINTEGRATED|g__Fusobacterium.s__Fusobacterium_ulcerans	25897.8487640031
UNINTEGRATED|g__Clostridium.s__Clostridium_bolteae	19114.1868939393
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	15528.7823606870
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	13172.1892813022
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	5216.6187033100
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2239.3899943709
PWY-7219: adenosine ribonucleotides de novo biosynthesis	8732.6199141514
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	3815.6260743885
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_intestinalis	1486.4332927083
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	1467.1915651950
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	565.2914184582
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	555.8278995488
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	183.3686585470
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	116.9387579029
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	113.2243638751
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_obeum	94.0438764956
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_ulcerans	83.4044701863
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Roseburia.s__Roseburia_hominis	58.1887136738
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	52.0252963925
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dorea.s__Dorea_longicatena	24.6726012583
