# Pathway	CSM5MCWM_P_Abundance
UNMAPPED	587948.1260992897
UNINTEGRATED	1864282.6467460361
UNINTEGRATED|unclassified	506828.0913613305
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	418022.1788913982
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	224680.6382823474
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	215166.4808904551
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	119394.6833978355
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	95892.5476190257
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	36678.9406216289
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	36305.4738833209
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	28639.4120423229
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	24389.3273174490
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_johnsonii	22985.2665517385
UNINTEGRATED|g__Alistipes.s__Alistipes_onderdonkii	8130.0164459769
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	6699.1617894102
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	6622.1717284159
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bromii	235.2049131052
PWY-7219: adenosine ribonucleotides de novo biosynthesis	888.4339574443
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_dorei	262.2082245516
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	144.1143526768
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	101.6935028539
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	62.5935281164
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_putredinis	59.5766034234
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Parabacteroides.s__Parabacteroides_johnsonii	53.0556679638
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	49.1571356855
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	42.2837022888
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	18.2397139855
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_onderdonkii	17.4019190049
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Escherichia.s__Escherichia_coli	6.3638840962
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	5.9395471563
PWY-7221: guanosine ribonucleotides de novo biosynthesis	531.6279362086
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_dorei	100.8422406933
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_putredinis	91.8597921602
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	41.6614431222
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	27.0193753702
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	11.5790948250
