# Gene Family	ESM5MEEJ_P_Abundance-RPKs
UNMAPPED	8611853.0000000000
UniRef90_E2ZL93	15938749.5433484018
UniRef90_E2ZL93|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15892002.8810552936
UniRef90_E2ZL93|unclassified	46746.6622931084
UniRef90_R6J881	1110598.2151719963
UniRef90_R6J881|g__Bacteroides.s__Bacteroides_ovatus	1110557.5647654922
UniRef90_R6J881|unclassified	40.6504065041
UniRef90_A7V4G2	1047926.1341477844
UniRef90_A7V4G2|g__Bacteroides.s__Bacteroides_uniformis	1042722.5364662793
UniRef90_A7V4G2|unclassified	5203.5976815051
UniRef90_R7NTX0	988659.7152097520
UniRef90_R7NTX0|g__Bacteroides.s__Bacteroides_massiliensis	988566.5440690129
UniRef90_R7NTX0|unclassified	93.1711407391
UniRef90_unknown	903516.2189883128
UniRef90_unknown|g__Bacteroides.s__Bacteroides_massiliensis	510247.0423644095
UniRef90_unknown|g__Bacteroides.s__Bacteroides_ovatus	69865.8319256138
UniRef90_unknown|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	62698.8300531086
UniRef90_unknown|g__Bacteroides.s__Bacteroides_uniformis	45748.9584963184
UniRef90_unknown|g__Bacteroides.s__Bacteroides_caccae	43431.6552188310
UniRef90_unknown|g__Bacteroides.s__Bacteroides_vulgatus	40736.5033830105
UniRef90_unknown|g__Parabacteroides.s__Parabacteroides_merdae	29749.1430004495
UniRef90_unknown|g__Bacteroides.s__Bacteroides_dorei	20887.2451989717
UniRef90_unknown|g__Sutterella.s__Sutterella_wadsworthensis	20256.1102089449
UniRef90_unknown|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16136.8811926953
UniRef90_unknown|g__Bacteroides.s__Bacteroides_salyersiae	13866.1420275741
UniRef90_unknown|g__Bacteroides.s__Bacteroides_xylanisolvens	8519.0481606182
UniRef90_unknown|g__Dorea.s__Dorea_longicatena	6057.7922760891
UniRef90_unknown|g__Flavonifractor.s__Flavonifractor_plautii	3240.6774720923
UniRef90_unknown|g__Bacteroides.s__Bacteroides_faecis	2474.3264755216
UniRef90_unknown|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2126.1277490727
UniRef90_unknown|g__Clostridium.s__Clostridium_hathewayi	1420.2193859958
UniRef90_unknown|g__Clostridium.s__Clostridium_citroniae	1419.2869252181
UniRef90_unknown|g__Roseburia.s__Roseburia_intestinalis	888.8949465185
UniRef90_unknown|g__Eubacterium.s__Eubacterium_ventriosum	674.6927344705
UniRef90_unknown|g__Clostridium.s__Clostridium_leptum	552.5873613197
UniRef90_unknown|g__Clostridium.s__Clostridium_symbiosum	467.7126728909
UniRef90_unknown|g__Roseburia.s__Roseburia_inulinivorans	445.3937799195
UniRef90_unknown|g__Clostridium.s__Clostridium_bolteae	413.8418134276
UniRef90_unknown|g__Coprococcus.s__Coprococcus_comes	257.4313553448
UniRef90_unknown|g__Roseburia.s__Roseburia_hominis	240.5917339921
UniRef90_unknown|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	198.7083108142
UniRef90_unknown|g__Parasutterella.s__Parasutterella_excrementihominis	149.7344523401
UniRef90_unknown|g__Bifidobacterium.s__Bifidobacterium_adolescentis	115.8846727358
UniRef90_unknown|g__Clostridium.s__Clostridium_asparagiforme	67.7502064456
UniRef90_unknown|g__Dialister.s__Dialister_invisus	61.3273011670
UniRef90_unknown|g__Bifidobacterium.s__Bifidobacterium_longum	24.2368482123
UniRef90_unknown|g__Haemophilus.s__Haemophilus_parainfluenzae	22.7989336573
UniRef90_unknown|g__Collinsella.s__Collinsella_aerofaciens	13.3682141076
UniRef90_unknown|g__Veillonella.s__Veillonella_atypica	11.5879360445
UniRef90_unknown|g__Bifidobacterium.s__Bifidobacterium_bifidum	11.5852392383
UniRef90_unknown|g__Veillonella.s__Veillonella_parvula	7.5764496172
